2315 solutions left, 1. guess 'roate', hint ⬛⬛🟩⬛⬛, secret 'aback'
   7 solutions left, 3. guess 'badly', hint ⬛⬛⬛🟩🟩, secret 'gully'
   2 solutions left, 4. guess 'gully', hint 🟩🟩🟩🟩🟩, secret 'gully'
2315 solutions left, 1. guess 'roate', hint ⬛🟨⬛⬛⬛, secret 'gumbo'
  66 solutions left, 2. guess 'snool', hint ⬛⬛🟨⬛⬛, secret 'gumbo'
   4 solutions left, 3. guess 'acing', hint ⬛⬛⬛⬛🟨, secret 'gumbo'
   1 solutions left, 4. guess 'gumbo', hint 🟩🟩🟩🟩🟩, secret 'gumbo'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'gummy'
 195 solutions left, 2. guess 'slimy', hint ⬛⬛⬛🟩🟩, secret 'gummy'
   4 solutions left, 3. guess 'pudge', hint ⬛🟩⬛🟨⬛, secret 'gummy'
   1 solutions left, 4. guess 'gummy', hint 🟩🟩🟩🟩🟩, secret 'gummy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'guppy'
 195 solutions left, 2. guess 'slimy', hint ⬛⬛⬛⬛🟩, secret 'guppy'
  12 solutions left, 3. guess 'phang', hint 🟨⬛⬛⬛🟨, secret 'guppy'
   1 solutions left, 4. guess 'guppy', hint 🟩🟩🟩🟩🟩, secret 'guppy'
2315 solutions left, 1. guess 'roate', hint ⬛🟨⬛🟩⬛, secret 'gusto'
   8 solutions left, 2. guess 'bunch', hint ⬛🟩⬛⬛⬛, secret 'gusto'
   1 solutions left, 3. guess 'gusto', hint 🟩🟩🟩🟩🟩, secret 'gusto'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛🟩⬛, secret 'gusty'
  21 solutions left, 2. guess 'hinds', hint ⬛⬛⬛⬛🟨, secret 'gusty'
   3 solutions left, 3. guess 'agama', hint ⬛🟨⬛⬛⬛, secret 'gusty'
   1 solutions left, 4. guess 'gusty', hint 🟩🟩🟩🟩🟩, secret 'gusty'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'gypsy'
 195 solutions left, 2. guess 'slimy', hint 🟨⬛⬛⬛🟩, secret 'gypsy'
   7 solutions left, 3. guess 'hasps', hint ⬛⬛🟨🟨⬛, secret 'gypsy'
   1 solutions left, 4. guess 'gypsy', hint 🟩🟩🟩🟩🟩, secret 'gypsy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨🟨⬛, secret 'habit'
  50 solutions left, 2. guess 'clint', hint ⬛⬛🟨⬛🟩, secret 'habit'
   3 solutions left, 3. guess 'abamp', hint 🟨🟨⬛⬛⬛, secret 'habit'
   1 solutions left, 4. guess 'habit', hint 🟩🟩🟩🟩🟩, secret 'habit'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟨⬛⬛, secret 'hairy'
  35 solutions left, 2. guess 'carrs', hint ⬛🟩⬛🟩⬛, secret 'hairy'
   3 solutions left, 3. guess 'aahed', hint ⬛🟩🟨⬛⬛, secret 'hairy'
   1 solutions left, 4. guess 'hairy', hint 🟩🟩🟩🟩🟩, secret 'hairy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛🟩, secret 'halve'
  45 solutions left, 2. guess 'mauls', hint ⬛🟩⬛🟨⬛, secret 'halve'
   3 solutions left, 3. guess 'ancho', hint 🟨⬛⬛🟨⬛, secret 'halve'
   1 solutions left, 4. guess 'halve', hint 🟩🟩🟩🟩🟩, secret 'halve'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛⬛, secret 'handy'
 112 solutions left, 2. guess 'lysin', hint ⬛🟨⬛⬛🟨, secret 'handy'
   8 solutions left, 3. guess 'chang', hint ⬛🟨🟨🟨⬛, secret 'handy'
   1 solutions left, 4. guess 'handy', hint 🟩🟩🟩🟩🟩, secret 'handy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛⬛, secret 'happy'
 112 solutions left, 2. guess 'lysin', hint ⬛🟨⬛⬛⬛, secret 'happy'
  13 solutions left, 3. guess 'cadgy', hint ⬛🟩⬛⬛🟩, secret 'happy'
   3 solutions left, 4. guess 'abamp', hint 🟨⬛⬛⬛🟨, secret 'happy'
   1 solutions left, 5. guess 'happy', hint 🟩🟩🟩🟩🟩, secret 'happy'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟨⬛⬛, secret 'hardy'
  35 solutions left, 2. guess 'carrs', hint ⬛🟩🟩⬛⬛, secret 'hardy'
   5 solutions left, 3. guess 'abamp', hint 🟨⬛⬛⬛⬛, secret 'hardy'
   1 solutions left, 4. guess 'hardy', hint 🟩🟩🟩🟩🟩, secret 'hardy'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟨⬛🟨, secret 'harem'
  42 solutions left, 2. guess 'balms', hint ⬛🟩⬛🟨⬛, secret 'harem'
   3 solutions left, 3. guess 'kaugh', hint ⬛🟩⬛⬛🟨, secret 'harem'
   1 solutions left, 4. guess 'harem', hint 🟩🟩🟩🟩🟩, secret 'harem'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟨⬛⬛, secret 'harpy'
  35 solutions left, 2. guess 'carrs', hint ⬛🟩🟩⬛⬛, secret 'harpy'
   5 solutions left, 3. guess 'abamp', hint 🟨⬛⬛⬛🟨, secret 'harpy'
   1 solutions left, 4. guess 'harpy', hint 🟩🟩🟩🟩🟩, secret 'harpy'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟨⬛⬛, secret 'harry'
  35 solutions left, 2. guess 'carrs', hint ⬛🟩🟩🟩⬛, secret 'harry'
   3 solutions left, 3. guess 'hempy', hint 🟩⬛⬛⬛🟩, secret 'harry'
   1 solutions left, 4. guess 'harry', hint 🟩🟩🟩🟩🟩, secret 'harry'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟨⬛⬛, secret 'harsh'
  35 solutions left, 2. guess 'carrs', hint ⬛🟩🟩⬛🟨, secret 'harsh'
   2 solutions left, 3. guess 'marsh', hint ⬛🟩🟩🟩🟩, secret 'harsh'
   1 solutions left, 4. guess 'harsh', hint 🟩🟩🟩🟩🟩, secret 'harsh'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨🟩🟩, secret 'haste'
  10 solutions left, 2. guess 'butch', hint ⬛⬛🟨⬛🟨, secret 'haste'
   1 solutions left, 3. guess 'haste', hint 🟩🟩🟩🟩🟩, secret 'haste'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨🟩⬛, secret 'hasty'
  18 solutions left, 2. guess 'snipy', hint 🟨⬛⬛⬛🟩, secret 'hasty'
   2 solutions left, 3. guess 'tasty', hint ⬛🟩🟩🟩🟩, secret 'hasty'
   1 solutions left, 4. guess 'hasty', hint 🟩🟩🟩🟩🟩, secret 'hasty'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨🟨⬛, secret 'hatch'
  50 solutions left, 2. guess 'clint', hint 🟨⬛⬛⬛🟨, secret 'hatch'
   6 solutions left, 3. guess 'bumph', hint ⬛⬛⬛⬛🟩, secret 'hatch'
   2 solutions left, 4. guess 'watch', hint ⬛🟩🟩🟩🟩, secret 'hatch'
   1 solutions left, 5. guess 'hatch', hint 🟩🟩🟩🟩🟩, secret 'hatch'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟨🟨🟨, secret 'hater'
  17 solutions left, 2. guess 'tweel', hint 🟨⬛⬛🟩⬛, secret 'hater'
   3 solutions left, 3. guess 'chafe', hint ⬛🟨🟨⬛🟨, secret 'hater'
   1 solutions left, 4. guess 'hater', hint 🟩🟩🟩🟩🟩, secret 'hater'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨🟨⬛, secret 'haunt'
  50 solutions left, 2. guess 'clint', hint ⬛⬛⬛🟩🟩, secret 'haunt'
   6 solutions left, 3. guess 'dight', hint ⬛⬛⬛🟨🟩, secret 'haunt'
   1 solutions left, 4. guess 'haunt', hint 🟩🟩🟩🟩🟩, secret 'haunt'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨🟩🟩, secret 'haute'
  10 solutions left, 2. guess 'butch', hint ⬛🟨🟨⬛🟨, secret 'haute'
   1 solutions left, 3. guess 'haute', hint 🟩🟩🟩🟩🟩, secret 'haute'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛🟨, secret 'haven'
  55 solutions left, 2. guess 'genal', hint ⬛🟨🟨🟨⬛, secret 'haven'
   6 solutions left, 3. guess 'aahed', hint ⬛🟩🟨🟩⬛, secret 'haven'
   1 solutions left, 4. guess 'haven', hint 🟩🟩🟩🟩🟩, secret 'haven'
2315 solutions left, 1. guess 'roate', hint ⬛🟨🟨⬛⬛, secret 'havoc'
  33 solutions left, 2. guess 'linos', hint ⬛⬛⬛🟩⬛, secret 'havoc'
   2 solutions left, 3. guess 'havoc', hint 🟩🟩🟩🟩🟩, secret 'havoc'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛🟨, secret 'hazel'
  55 solutions left, 2. guess 'genal', hint ⬛🟨⬛🟨🟩, secret 'hazel'
   5 solutions left, 3. guess 'bachs', hint ⬛🟩⬛🟨⬛, secret 'hazel'
   1 solutions left, 4. guess 'hazel', hint 🟩🟩🟩🟩🟩, secret 'hazel'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟩⬛🟨, secret 'heady'
  11 solutions left, 2. guess 'child', hint ⬛🟨⬛⬛🟨, secret 'heady'
   1 solutions left, 3. guess 'heady', hint 🟩🟩🟩🟩🟩, secret 'heady'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩⬛🟨, secret 'heard'
   6 solutions left, 2. guess 'bandy', hint ⬛🟨⬛🟨⬛, secret 'heard'
   1 solutions left, 3. guess 'heard', hint 🟩🟩🟩🟩🟩, secret 'heard'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩🟨🟨, secret 'heart'
   2 solutions left, 2. guess 'heart', hint 🟩🟩🟩🟩🟩, secret 'heart'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟩🟩🟨, secret 'heath'
   3 solutions left, 2. guess 'chyme', hint ⬛🟨⬛⬛🟨, secret 'heath'
   2 solutions left, 3. guess 'heath', hint 🟩🟩🟩🟩🟩, secret 'heath'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟩⬛🟩, secret 'heave'
  42 solutions left, 2. guess 'slump', hint ⬛⬛⬛⬛⬛, secret 'heave'
   8 solutions left, 3. guess 'ahind', hint 🟨🟨⬛⬛⬛, secret 'heave'
   1 solutions left, 4. guess 'heave', hint 🟩🟩🟩🟩🟩, secret 'heave'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟩⬛🟨, secret 'heavy'
  11 solutions left, 2. guess 'child', hint ⬛🟨⬛⬛⬛, secret 'heavy'
   1 solutions left, 3. guess 'heavy', hint 🟩🟩🟩🟩🟩, secret 'heavy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛🟩, secret 'hedge'
  83 solutions left, 2. guess 'sling', hint ⬛⬛⬛⬛🟨, secret 'hedge'
   6 solutions left, 3. guess 'awful', hint ⬛⬛⬛⬛⬛, secret 'hedge'
   1 solutions left, 4. guess 'hedge', hint 🟩🟩🟩🟩🟩, secret 'hedge'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛🟩🟨, secret 'hefty'
  12 solutions left, 2. guess 'plesh', hint ⬛⬛🟨⬛🟨, secret 'hefty'
   1 solutions left, 3. guess 'hefty', hint 🟩🟩🟩🟩🟩, secret 'hefty'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛🟨🟨, secret 'heist'
  56 solutions left, 2. guess 'sleet', hint 🟨⬛🟨⬛🟩, secret 'heist'
   2 solutions left, 3. guess 'heist', hint 🟩🟩🟩🟩🟩, secret 'heist'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛🟨, secret 'helix'
 106 solutions left, 2. guess 'lenes', hint 🟨🟩⬛⬛⬛, secret 'helix'
   6 solutions left, 3. guess 'baith', hint ⬛⬛🟨⬛🟨, secret 'helix'
   1 solutions left, 4. guess 'helix', hint 🟩🟩🟩🟩🟩, secret 'helix'
2315 solutions left, 1. guess 'roate', hint ⬛🟨⬛⬛🟨, secret 'hello'
  19 solutions left, 2. guess 'demon', hint ⬛🟩⬛🟨⬛, secret 'hello'
   3 solutions left, 3. guess 'aargh', hint ⬛⬛⬛⬛🟨, secret 'hello'
   1 solutions left, 4. guess 'hello', hint 🟩🟩🟩🟩🟩, secret 'hello'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛🟩, secret 'hence'
  83 solutions left, 2. guess 'sling', hint ⬛⬛⬛🟨⬛, secret 'hence'
   6 solutions left, 3. guess 'cheep', hint 🟨🟨🟨🟨⬛, secret 'hence'
   1 solutions left, 4. guess 'hence', hint 🟩🟩🟩🟩🟩, secret 'hence'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛🟨, secret 'heron'
  10 solutions left, 2. guess 'erned', hint 🟨🟨🟨⬛⬛, secret 'heron'
   1 solutions left, 3. guess 'heron', hint 🟩🟩🟩🟩🟩, secret 'heron'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'hilly'
 195 solutions left, 2. guess 'slimy', hint ⬛🟨🟨⬛🟩, secret 'hilly'
   5 solutions left, 3. guess 'bandh', hint ⬛⬛⬛⬛🟨, secret 'hilly'
   1 solutions left, 4. guess 'hilly', hint 🟩🟩🟩🟩🟩, secret 'hilly'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛🟩, secret 'hinge'
  83 solutions left, 2. guess 'sling', hint ⬛⬛🟨🟨🟨, secret 'hinge'
   3 solutions left, 3. guess 'abash', hint ⬛⬛⬛⬛🟨, secret 'hinge'
   1 solutions left, 4. guess 'hinge', hint 🟩🟩🟩🟩🟩, secret 'hinge'
2315 solutions left, 1. guess 'roate', hint ⬛🟨⬛⬛⬛, secret 'hippo'
  66 solutions left, 2. guess 'snool', hint ⬛⬛🟨⬛⬛, secret 'hippo'
   4 solutions left, 3. guess 'acing', hint ⬛⬛🟨⬛⬛, secret 'hippo'
   1 solutions left, 4. guess 'hippo', hint 🟩🟩🟩🟩🟩, secret 'hippo'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'hippy'
 195 solutions left, 2. guess 'slimy', hint ⬛⬛🟨⬛🟩, secret 'hippy'
  13 solutions left, 3. guess 'panda', hint 🟨⬛⬛⬛⬛, secret 'hippy'
   1 solutions left, 4. guess 'hippy', hint 🟩🟩🟩🟩🟩, secret 'hippy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛🟨⬛, secret 'hitch'
  63 solutions left, 2. guess 'shunt', hint ⬛🟨⬛⬛🟨, secret 'hitch'
   6 solutions left, 3. guess 'hyped', hint 🟩⬛⬛⬛⬛, secret 'hitch'
   1 solutions left, 4. guess 'hitch', hint 🟩🟩🟩🟩🟩, secret 'hitch'
2315 solutions left, 1. guess 'roate', hint 🟨🟩🟩⬛⬛, secret 'hoard'
   2 solutions left, 2. guess 'board', hint ⬛🟩🟩🟩🟩, secret 'hoard'
   1 solutions left, 3. guess 'hoard', hint 🟩🟩🟩🟩🟩, secret 'hoard'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'hobby'
  71 solutions left, 2. guess 'bludy', hint 🟨⬛⬛⬛🟩, secret 'hobby'
   1 solutions left, 3. guess 'hobby', hint 🟩🟩🟩🟩🟩, secret 'hobby'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛🟨⬛, secret 'hoist'
  26 solutions left, 2. guess 'cumin', hint ⬛⬛⬛🟨⬛, secret 'hoist'
   3 solutions left, 3. guess 'chefs', hint ⬛🟨⬛⬛🟨, secret 'hoist'
   1 solutions left, 4. guess 'hoist', hint 🟩🟩🟩🟩🟩, secret 'hoist'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'holly'
  71 solutions left, 2. guess 'bludy', hint ⬛🟨⬛⬛🟩, secret 'holly'
   8 solutions left, 3. guess 'chowk', hint ⬛🟨🟨⬛⬛, secret 'holly'
   1 solutions left, 4. guess 'holly', hint 🟩🟩🟩🟩🟩, secret 'holly'
2315 solutions left, 1. guess 'roate', hint 🟨🟩⬛⬛🟨, secret 'homer'
  20 solutions left, 2. guess 'mawks', hint 🟨⬛⬛⬛⬛, secret 'homer'
   1 solutions left, 3. guess 'homer', hint 🟩🟩🟩🟩🟩, secret 'homer'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛🟨, secret 'honey'
  21 solutions left, 2. guess 'wynds', hint ⬛🟨🟩⬛⬛, secret 'honey'
   3 solutions left, 3. guess 'abmho', hint ⬛⬛⬛🟨🟨, secret 'honey'
   1 solutions left, 4. guess 'honey', hint 🟩🟩🟩🟩🟩, secret 'honey'
2315 solutions left, 1. guess 'roate', hint 🟨🟩⬛⬛⬛, secret 'honor'
  18 solutions left, 2. guess 'cundy', hint ⬛⬛🟩⬛⬛, secret 'honor'
   1 solutions left, 3. guess 'honor', hint 🟩🟩🟩🟩🟩, secret 'honor'
2315 solutions left, 1. guess 'roate', hint 🟨🟩⬛⬛🟩, secret 'horde'
   7 solutions left, 2. guess 'gnash', hint ⬛⬛⬛⬛🟨, secret 'horde'
   1 solutions left, 3. guess 'horde', hint 🟩🟩🟩🟩🟩, secret 'horde'
2315 solutions left, 1. guess 'roate', hint 🟨🟩⬛⬛⬛, secret 'horny'
  18 solutions left, 2. guess 'cundy', hint ⬛⬛🟨⬛🟩, secret 'horny'
   1 solutions left, 3. guess 'horny', hint 🟩🟩🟩🟩🟩, secret 'horny'
2315 solutions left, 1. guess 'roate', hint 🟨🟩⬛⬛🟩, secret 'horse'
   7 solutions left, 2. guess 'gnash', hint ⬛⬛⬛🟩🟨, secret 'horse'
   1 solutions left, 3. guess 'horse', hint 🟩🟩🟩🟩🟩, secret 'horse'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛🟨🟨, secret 'hotel'
   7 solutions left, 2. guess 'milch', hint ⬛⬛🟨⬛🟨, secret 'hotel'
   1 solutions left, 3. guess 'hotel', hint 🟩🟩🟩🟩🟩, secret 'hotel'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛🟨⬛, secret 'hotly'
  26 solutions left, 2. guess 'cumin', hint ⬛⬛⬛⬛⬛, secret 'hotly'
   3 solutions left, 3. guess 'aahed', hint ⬛⬛🟨⬛⬛, secret 'hotly'
   1 solutions left, 4. guess 'hotly', hint 🟩🟩🟩🟩🟩, secret 'hotly'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'hound'
  71 solutions left, 2. guess 'bludy', hint ⬛⬛🟩🟨⬛, secret 'hound'
   7 solutions left, 3. guess 'hawms', hint 🟩⬛⬛⬛⬛, secret 'hound'
   1 solutions left, 4. guess 'hound', hint 🟩🟩🟩🟩🟩, secret 'hound'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛🟩, secret 'house'
  22 solutions left, 2. guess 'gusli', hint ⬛🟨🟨⬛⬛, secret 'house'
   2 solutions left, 3. guess 'mouse', hint ⬛🟩🟩🟩🟩, secret 'house'
   1 solutions left, 4. guess 'house', hint 🟩🟩🟩🟩🟩, secret 'house'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛🟨, secret 'hovel'
  21 solutions left, 2. guess 'wynds', hint ⬛⬛⬛⬛⬛, secret 'hovel'
   2 solutions left, 3. guess 'hovel', hint 🟩🟩🟩🟩🟩, secret 'hovel'
2315 solutions left, 1. guess 'roate', hint 🟨🟩⬛⬛🟨, secret 'hover'
  20 solutions left, 2. guess 'mawks', hint ⬛⬛⬛⬛⬛, secret 'hover'
   7 solutions left, 3. guess 'chevy', hint ⬛🟨🟨🟨⬛, secret 'hover'
   1 solutions left, 4. guess 'hover', hint 🟩🟩🟩🟩🟩, secret 'hover'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'howdy'
  71 solutions left, 2. guess 'bludy', hint ⬛⬛⬛🟩🟩, secret 'howdy'
   5 solutions left, 3. guess 'hawms', hint 🟩⬛🟩⬛⬛, secret 'howdy'
   1 solutions left, 4. guess 'howdy', hint 🟩🟩🟩🟩🟩, secret 'howdy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛⬛, secret 'human'
 112 solutions left, 2. guess 'lysin', hint ⬛⬛⬛⬛🟩, secret 'human'
   2 solutions left, 3. guess 'pagan', hint ⬛⬛⬛🟩🟩, secret 'human'
   1 solutions left, 4. guess 'human', hint 🟩🟩🟩🟩🟩, secret 'human'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'humid'
 195 solutions left, 2. guess 'slimy', hint ⬛⬛🟨🟨⬛, secret 'humid'
   4 solutions left, 3. guess 'abuna', hint ⬛⬛🟨⬛⬛, secret 'humid'
   1 solutions left, 4. guess 'humid', hint 🟩🟩🟩🟩🟩, secret 'humid'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛⬛, secret 'humor'
  57 solutions left, 2. guess 'croon', hint ⬛🟨⬛🟩⬛, secret 'humor'
   5 solutions left, 3. guess 'bumfs', hint ⬛🟩🟩⬛⬛, secret 'humor'
   1 solutions left, 4. guess 'humor', hint 🟩🟩🟩🟩🟩, secret 'humor'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'humph'
 195 solutions left, 2. guess 'slimy', hint ⬛⬛⬛🟨⬛, secret 'humph'
   2 solutions left, 3. guess 'humph', hint 🟩🟩🟩🟩🟩, secret 'humph'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'humus'
 195 solutions left, 2. guess 'slimy', hint 🟨⬛⬛🟨⬛, secret 'humus'
   2 solutions left, 3. guess 'mucus', hint 🟨🟩⬛🟩🟩, secret 'humus'
   1 solutions left, 4. guess 'humus', hint 🟩🟩🟩🟩🟩, secret 'humus'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'hunch'
 195 solutions left, 2. guess 'slimy', hint ⬛⬛⬛⬛⬛, secret 'hunch'
   5 solutions left, 3. guess 'hanap', hint 🟩⬛🟩⬛⬛, secret 'hunch'
   1 solutions left, 4. guess 'hunch', hint 🟩🟩🟩🟩🟩, secret 'hunch'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'hunky'
 195 solutions left, 2. guess 'slimy', hint ⬛⬛⬛⬛🟩, secret 'hunky'
  12 solutions left, 3. guess 'phang', hint ⬛🟨⬛🟨⬛, secret 'hunky'
   1 solutions left, 4. guess 'hunky', hint 🟩🟩🟩🟩🟩, secret 'hunky'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛⬛, secret 'hurry'
  63 solutions left, 2. guess 'sculk', hint ⬛⬛🟨⬛⬛, secret 'hurry'
   2 solutions left, 3. guess 'hurry', hint 🟩🟩🟩🟩🟩, secret 'hurry'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'husky'
 195 solutions left, 2. guess 'slimy', hint 🟨⬛⬛⬛🟩, secret 'husky'
   7 solutions left, 3. guess 'hasps', hint 🟩⬛🟩⬛⬛, secret 'husky'
   1 solutions left, 4. guess 'husky', hint 🟩🟩🟩🟩🟩, secret 'husky'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'hussy'
 195 solutions left, 2. guess 'slimy', hint 🟨⬛⬛⬛🟩, secret 'hussy'
   7 solutions left, 3. guess 'hasps', hint 🟩⬛🟩⬛🟨, secret 'hussy'
   1 solutions left, 4. guess 'hussy', hint 🟩🟩🟩🟩🟩, secret 'hussy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛🟨⬛, secret 'hutch'
  63 solutions left, 2. guess 'shunt', hint ⬛🟨🟨⬛🟨, secret 'hutch'
   3 solutions left, 3. guess 'cebid', hint 🟨⬛⬛⬛⬛, secret 'hutch'
   1 solutions left, 4. guess 'hutch', hint 🟩🟩🟩🟩🟩, secret 'hutch'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛⬛, secret 'hydro'
  57 solutions left, 2. guess 'croon', hint ⬛🟨🟨⬛⬛, secret 'hydro'
   1 solutions left, 3. guess 'hydro', hint 🟩🟩🟩🟩🟩, secret 'hydro'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛🟨, secret 'hyena'
  55 solutions left, 2. guess 'genal', hint ⬛🟨🟨🟨⬛, secret 'hyena'
   6 solutions left, 3. guess 'aahed', hint 🟨⬛🟨🟨⬛, secret 'hyena'
   1 solutions left, 4. guess 'hyena', hint 🟩🟩🟩🟩🟩, secret 'hyena'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛🟨, secret 'hymen'
 106 solutions left, 2. guess 'lenes', hint ⬛⬛🟨🟩⬛, secret 'hymen'
   7 solutions left, 3. guess 'fidge', hint ⬛⬛⬛⬛🟨, secret 'hymen'
   1 solutions left, 4. guess 'hymen', hint 🟩🟩🟩🟩🟩, secret 'hymen'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟨, secret 'hyper'
 102 solutions left, 2. guess 'feued', hint ⬛⬛⬛🟩⬛, secret 'hyper'
  18 solutions left, 3. guess 'nimps', hint ⬛⬛⬛🟨⬛, secret 'hyper'
   1 solutions left, 4. guess 'hyper', hint 🟩🟩🟩🟩🟩, secret 'hyper'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'icily'
 195 solutions left, 2. guess 'slimy', hint ⬛🟨🟩⬛🟩, secret 'icily'
   1 solutions left, 3. guess 'icily', hint 🟩🟩🟩🟩🟩, secret 'icily'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'icing'
 195 solutions left, 2. guess 'slimy', hint ⬛⬛🟩⬛⬛, secret 'icing'
   5 solutions left, 3. guess 'acock', hint ⬛🟩⬛⬛⬛, secret 'icing'
   1 solutions left, 4. guess 'icing', hint 🟩🟩🟩🟩🟩, secret 'icing'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛🟨, secret 'ideal'
  55 solutions left, 2. guess 'genal', hint ⬛🟨⬛🟩🟩, secret 'ideal'
   2 solutions left, 3. guess 'equal', hint 🟨⬛⬛🟩🟩, secret 'ideal'
   1 solutions left, 4. guess 'ideal', hint 🟩🟩🟩🟩🟩, secret 'ideal'
2315 solutions left, 1. guess 'roate', hint ⬛🟨⬛⬛⬛, secret 'idiom'
  66 solutions left, 2. guess 'snool', hint ⬛⬛⬛🟩⬛, secret 'idiom'
   3 solutions left, 3. guess 'aalii', hint ⬛⬛⬛🟨🟨, secret 'idiom'
   1 solutions left, 4. guess 'idiom', hint 🟩🟩🟩🟩🟩, secret 'idiom'
2315 solutions left, 1. guess 'roate', hint ⬛🟨⬛🟨⬛, secret 'idiot'
  26 solutions left, 2. guess 'punch', hint ⬛⬛⬛⬛⬛, secret 'idiot'
   4 solutions left, 3. guess 'aalii', hint ⬛⬛⬛🟨🟨, secret 'idiot'
   1 solutions left, 4. guess 'idiot', hint 🟩🟩🟩🟩🟩, secret 'idiot'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟨, secret 'idler'
 102 solutions left, 2. guess 'feued', hint ⬛⬛⬛🟩🟨, secret 'idler'
   7 solutions left, 3. guess 'dinic', hint 🟨🟨⬛⬛⬛, secret 'idler'
   1 solutions left, 4. guess 'idler', hint 🟩🟩🟩🟩🟩, secret 'idler'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'idyll'
